33354,25337,34404,33583,34008,33511,36157,36192,34125,31929,30130,29933
33399,25108,34437,33647,34347,33578,36628,36238,33903,31439,31435,33740
33172,25046,34478,33636,34345,33895,37521,32035,32978,33108,28288,38295
31482,25169,32809,30945,34681,32194,36860,29280,32699,33370,26608,39877
34068,27851,37126,32651,36915,32075,35438,24418,33298,34784,28645,38359
36235,28561,37638,33531,33812,32427,35764,25498,33354,35316,28891,36717
34974,28368,37088,33506,34409,32050,35162,24975,33237,34039,29231,36301
34298,27480,36204,33522,34958,31861,34772,25089,32581,33133,30017,35447
34232,27427,35205,33440,35210,31726,34249,24537,32238,32579,30621,34572
34237,27430,35132,34330,35675,31733,34494,24604,32091,32283,30978,34338
34310,27578,35359,34916,35987,31727,34840,24580,31574,31423,31439,33540
34293,27627,35614,35103,35956,31731,34599,25393,31746,31365,31834,33620
33757,27542,35281,34902,35817,31614,34490,25285,31771,31357,31844,33687
32814,27526,35269,34519,35554,31585,34495,24670,31283,31135,31461,30208
32928,28573,37272,34957,34528,31063,34599,22350,30786,32135,28011,28641
33757,28278,36225,33488,34101,31591,34166,25313,31585,29836,28400,27657
33772,28381,36154,32995,34574,31689,34639,27006,32571,30439,29597,28275
33538,28312,36099,32671,34441,31810,35090,29809,32708,30627,29684,28163
31538,27741,35685,32473,34301,31960,35268,32202,32753,30705,29734,28229
32358,27248,35575,32592,34287,32112,35811,34091,33040,31060,29890,28471
32147,26425,35188,32534,33419,32214,35904,34442,33277,31089,29978,28684
32334,25706,35554,33494,33407,32460,35922,34366,33440,31120,29907,29204
32609,25628,35686,33714,33472,32298,36208,33945,34123,31243,29867,29631
33153,25525,34780,33628,33679,32240,36185,33905,34536,31596,29827,30163
33274,25308,34835,33338,33532,32419,36269,32345,34393,31298,29887,34599
33129,25222,34925,33395,33483,33765,37136,31270,33555,31728,30638,38335
33053,25421,34705,32664,33119,34049,37009,36606,32142,33295,27112,39941
29602,25452,33369,31702,36492,32389,36508,29186,33462,34399,26677,41051
30371,27041,36366,33013,36911,32431,35128,26546,33809,34221,28287,38618
35595,28537,37229,33397,33760,32655,35189,24655,32631,34065,28385,38355
35844,28064,36428,33276,34335,32489,34962,25927,32475,33894,30048,36575
35288,27638,35842,33215,34468,32136,34697,24704,32202,33137,31124,35773
34336,27369,35201,33291,34728,31867,34237,24381,31743,32907,31185,35420
34318,27343,35433,33953,35018,31823,34340,24478,31477,32008,31243,34456
34430,27413,35531,34278,35465,31872,34391,24461,31310,31473,31772,34078
34238,27440,35622,34558,35399,31644,34547,24734,31209,31314,31914,34003
33737,27453,35793,34580,35416,31542,34517,24770,31127,31033,31907,33722
33507,27453,36465,34433,35270,31389,35128,23459,29455,30916,28122,28449
33927,28700,36909,34579,34695,30564,34374,27009,30124,31553,28580,28509
32316,27911,35864,33450,33732,30593,34095,23923,31486,31583,28615,28257
31724,28017,36098,32728,34129,31022,34994,30995,31812,32500,28636,28547
31095,27569,35915,32180,34419,31257,35306,31812,32049,32493,28656,28486
30474,26987,35727,32167,34410,31390,35626,31747,32346,32899,28794,28737
31674,26789,35326,32145,34150,31582,36041,32035,32827,33141,28787,29288
32186,26067,34918,31705,33425,31685,36111,31598,33109,33125,28845,29516
32487,25762,35118,32348,33280,31740,36285,31574,33559,33301,29630,29768
32581,25636,35449,33315,33256,31848,36476,31971,33945,33532,29539,30490
32535,25416,34905,33329,33295,32356,36717,31956,34031,33223,29609,32629
32337,25294,34960,33330,33347,33052,36893,30918,33491,32073,30804,38648
32305,25341,35106,33502,33362,34257,37289,31339,32649,33563,28525,40790
31430,25488,33436,30444,34275,32311,36402,35714,32197,34417,27068,42143
28923,25228,33423,31453,36098,31830,35767,27132,32891,35897,28075,40702
35690,28222,37705,32769,33537,32630,35617,25573,34313,35213,28982,39099
34508,28231,37247,33303,34576,32431,35292,25046,32355,34197,29912,37602
35258,28003,36819,33023,34234,32252,34931,24447,32015,33347,30826,37029
34370,27325,35664,32844,34509,31907,34428,24332,31579,32750,31340,36569
34211,27270,35434,33381,35141,31673,34268,24094,31366,32327,31319,35758
34094,27335,35508,33631,35323,31703,34605,23947,31029,31744,31535,35284
34093,27537,35721,34033,35500,31691,34499,24060,30845,31171,32076,35102
33463,27481,35820,34357,35403,31587,34560,24553,30633,30768,32150,34585
33469,27520,36050,34380,35198,31459,34463,24373,29718,30941,31661,30481
33479,28107,37152,34053,34789,30244,34414,22697,30641,31286,27810,30023
34396,28031,37048,32437,33887,30342,34132,24618,31200,29841,29341,28378
34057,28131,37100,32114,34329,30684,34997,31571,32584,30620,29594,28911
31975,27632,36355,31949,34359,31089,35435,32082,32486,30713,29485,28645
30294,26665,36042,32082,34204,31375,35645,32458,32748,30870,29477,28776
31065,26431,35683,31950,33974,31787,36208,31782,33284,31230,29971,29865
32068,25710,35190,33181,33424,31706,36287,32031,33430,31239,30004,30233
32290,25414,35311,33480,33411,31634,36430,32279,33535,31222,29947,30109
32408,25335,35259,33530,34151,32265,36645,32685,34001,30998,30060,31617
32418,25085,35049,33620,34361,33384,36820,31704,33529,30466,30469,35130
32466,24967,35080,33645,34369,33551,36977,31255,33230,30853,31530,39950
32556,25039,34914,33621,34297,34123,37212,32991,32305,33946,30667,41842
31480,24815,33234,30877,35054,31296,36140,27617,32805,34115,29959,42797
36553,27721,37700,32874,36875,31490,35421,24183,33311,34279,29897,40689
36317,28005,37767,32146,34305,32036,35765,25478,32522,35206,30486,39743
34984,27827,37021,32313,34878,31861,35197,24415,32459,34433,30821,39349
35534,27445,35980,32260,35021,31632,34866,24603,31934,33750,31473,38620
34887,27313,35665,32185,35310,31350,34436,24452,31529,33067,31560,37848
34223,27309,35529,32918,36011,31233,34668,24002,31392,32753,31509,37372
34230,27398,35822,32821,35771,31161,34871,23951,30855,31885,31855,36533
34153,27621,35888,34321,36057,31493,34969,23695,30218,30956,32794,35628
33576,27568,35950,34011,35571,31298,34812,24062,30153,30783,32721,35347
32946,27801,36526,34098,35707,31254,35700,23452,29302,31690,27888,30162
34985,29169,37996,34345,34673,30545,35174,25952,31050,32142,27250,29585
34764,28311,37813,31882,34388,30548,35045,22831,31428,31301,28600,28835
34649,28366,37904,32330,34133,30734,35373,32873,31483,31797,30439,28905
34485,28249,37525,31969,34340,30761,35330,34194,31543,31730,30588,28806
34261,27755,36752,32397,34615,30830,35877,33528,31734,31895,30597,28883
32337,27270,35750,32598,34362,30768,36034,32593,32320,32084,30837,29460
32191,26498,35170,31320,33717,30936,36220,32588,32662,32042,30589,30015
32507,25801,35500,32615,33093,30861,36300,32160,32896,32018,30520,30054
33128,25546,35487,32960,33022,30835,36377,31407,33507,32048,30252,30038
33270,25155,35189,33074,33088,31429,36424,30429,33536,31376,30797,31837
33295,24793,35220,33040,33274,34224,36600,30089,33095,31364,31525,39531
33244,24884,35200,33020,33165,34378,36810,34192,32436,33082,27848,42757
30857,25399,34694,31423,36278,31662,35703,27064,33638,34304,29154,44586
36358,28254,38449,32544,33153,31979,35170,24849,34174,35282,28745,41234
35395,28180,38133,32511,33681,32192,35170,25282,32342,34939,28916,40065
33999,27762,37474,32462,33947,32018,34986,24656,31903,33968,29932,39907
34593,27126,36487,32527,34538,31826,34622,24235,31730,33647,31167,38896
34378,27130,36178,32625,34576,31450,34182,24144,31269,32862,31468,37909
34456,27319,36115,33414,35371,31012,34502,23749,30775,32024,31414,37269
34496,27480,36294,33745,35423,31234,34355,23304,30493,31524,32023,36794
34129,27393,36318,33676,35186,31173,34613,23854,30300,31286,32135,36466
33100,27310,37592,33299,34741,30982,35216,22966,28775,30976,31806,32829
35075,28407,38023,33208,34784,29712,34394,26820,30332,31155,28702,29603
34925,27991,37599,32095,33484,29860,34280,25738,31495,30654,29196,28629
33845,27873,37855,31718,34240,30406,35408,31998,31945,31104,29360,28852
32090,27238,37246,31764,34247,30538,35526,32548,32044,31337,29351,28601
30887,26857,37083,32118,34418,30928,35950,32284,32528,31649,29516,29389
32084,26432,35782,31455,34074,30937,36223,31608,32902,31764,29579,30133
32169,25657,35602,31271,33667,30923,36217,31180,32988,31700,29883,30379
32368,25450,35757,32677,33112,31195,36499,31004,33434,31774,29887,30104
32682,25238,35834,33131,33061,31559,36593,31288,33648,31852,29840,30258
33167,24997,35552,33111,33195,31837,36545,31494,33556,31185,30653,35315
33319,24890,35483,33181,34017,33593,36822,30855,32566,31555,32141,40989
33177,24967,34800,32621,33287,32692,36587,36354,32476,33356,29696,42915
31206,25515,35783,29710,34871,31332,36232,28439,33237,34301,28919,42347
35528,27340,38062,32505,35317,31945,35015,24614,33144,34614,30007,41263
35227,27851,38201,32539,34511,31723,34750,26240,32669,35533,30122,40051
35557,27500,37886,32329,34066,31362,34956,25598,31416,33865,31019,39368
34832,27210,36664,32292,34811,30733,34497,23970,31323,33239,31675,38251
34494,27296,36113,32725,35124,30554,34435,24093,31096,33044,31735,37949
34568,27485,36091,33056,35617,30722,34598,23861,30621,32266,31798,37265
34536,27548,36153,33341,35542,31005,35343,23993,30200,31540,31906,36820
33881,27748,36475,34205,35344,31173,34767,23851,30061,31110,32320,36283
33717,27775,36543,34247,34970,30982,34846,23844,30058,31698,32689,34045
34183,28878,39357,34665,34381,30169,35450,24891,29842,32507,27598,30150
35589,28601,39395,32649,33362,30451,35823,25684,30338,31634,26135,29393
36091,28383,39470,32324,34417,30617,35329,32442,31412,31512,28206,30020
35913,28347,38799,31856,33712,30955,35019,33211,31820,31179,30377,29582
33859,27910,37595,31538,34182,31156,35092,32195,32133,31311,30290,29301
32317,27629,36703,31880,34620,31335,35623,32186,32586,31680,30051,29977
32055,26675,35814,32041,34520,31546,35783,31620,32731,31761,30055,30174
32248,26015,36124,31210,34171,31610,36060,31380,32855,31993,30386,30306
32474,25548,36169,31236,33781,31692,36468,31126,33455,32117,30245,30624
32860,25209,36034,32642,33221,31922,36366,31496,33263,31461,30144,31880
32909,25068,35793,32800,33152,32532,36359,31368,32707,31257,30749,40815
32900,25313,35948,31790,33545,34485,36290,32801,31849,33018,27490,43765
32058,25833,35692,30756,37402,32274,34965,26673,34024,36324,25510,44406
36378,27860,40110,33151,33659,31399,34638,24079,33958,35468,26596,42486
37715,28335,40644,33913,33400,31875,34769,24401,32698,36487,28112,41751
35167,28200,39104,33558,33838,31597,34044,23670,31865,35445,29823,40840
36298,27865,37323,33402,33940,31486,33918,24167,31683,34450,31517,39877
35598,27633,36795,33358,34335,31289,33559,23512,31376,33897,31747,39109
34648,27546,36265,33443,34675,31055,33720,23248,30912,33345,31723,38665
34549,27619,36243,33220,34764,30942,33939,23220,30730,32452,31901,38059
34390,27627,36139,33559,34661,31071,34392,23115,30529,32003,31933,37710
33959,27623,36521,33685,34360,30910,34338,23041,29935,31852,31975,37839
34272,28770,38772,33081,34431,30608,35085,22502,28957,30935,27072,30231
35664,28975,39396,34231,33685,30670,35295,25370,30317,31898,25811,29634
35620,28365,39274,32479,33965,29604,34717,29020,31455,31656,27190,29574
35419,28234,38753,32359,33253,29602,34862,27740,31263,31795,29092,29498
35041,28068,38527,31751,33564,29582,34683,32721,31632,31847,29002,29715
33206,27657,36970,31420,33883,29785,35160,32176,31985,32046,28860,29924
32496,26835,35948,31416,34267,29960,35351,31888,32183,31945,28470,30043
32424,26495,35801,31668,34257,30329,36042,31206,32390,32301,28465,30099
32649,25641,35842,31093,33560,30620,36362,30903,32684,32618,28740,30130
33177,25390,35455,32036,33059,30593,36451,30570,33055,32581,29485,30529
33291,25339,35231,32577,32770,30820,36314,30596,32647,31411,30027,38601
33315,25245,35110,32635,33335,33543,36398,31060,32296,31513,30794,41232
32487,25423,34821,30565,34695,33335,35766,31596,32641,33104,27426,44208
31419,26509,36282,32311,37284,31498,34643,23570,33648,34411,28975,40944
35851,28165,38335,32315,33791,31431,35147,24613,33768,35147,29805,42734
34910,28144,37960,32710,34859,31351,34743,24688,32046,34263,31387,39978
34456,27468,36605,32389,34699,30863,34662,23794,31519,33490,31760,39630
34160,27413,36057,32685,35141,30572,34437,23445,31326,33227,31827,38626
34305,27532,35925,32789,35463,30508,34311,23439,30990,32607,31935,38047
34385,27725,35963,33226,35825,30404,34596,22724,30472,31574,32374,37799
33936,27756,36005,32848,35232,30722,34831,23735,30199,31250,32561,37427
33436,27732,36211,33370,35707,30827,34692,23206,29944,30821,32436,36660
32868,27792,37992,33777,34535,29925,35724,26432,29815,32216,28310,30876
35376,28525,39800,32386,33789,30284,35149,21863,30504,30324,28183,29094
35624,28189,39575,31968,33891,29175,34756,32439,30730,30415,29710,29000
35385,28224,39365,31527,33797,29479,34980,34527,30942,30637,29896,29071
34650,27880,38582,31288,34207,29513,35059,33099,30974,30675,29711,28876
34427,27686,37946,31406,34765,29792,35732,32402,31722,31026,29672,29550
33075,26760,35438,31710,34302,30000,35952,31157,32065,30902,29524,29627
32982,25940,35655,31493,33097,30304,36160,31056,32293,30946,29440,29795
33268,25645,35737,32264,33009,30502,36560,30819,33025,31221,29870,29918
33643,25404,35599,32775,33101,30943,36567,30196,33007,31154,29800,30743
33371,25161,35786,33072,33075,31613,36578,29820,32835,30237,30917,40456
33515,25177,36031,32485,33363,33485,36533,33939,32069,32973,27362,44282
32594,25593,35997,32450,36864,30634,34616,24862,33743,34544,28571,43809
37535,27991,39627,32500,34641,31180,35079,26165,33418,35575,29332,42445
37038,27849,39256,33006,34430,30980,34475,23382,32477,34657,30907,40244
34161,27376,38100,32590,34349,30683,34389,23846,31812,34366,31412,40119
34323,27101,36674,32615,34780,30397,34210,23415,31590,33323,31669,38779
34516,27258,36660,33473,35425,30062,34127,23488,30949,32292,31740,37401
34763,27639,36931,34706,36189,30998,34363,22567,30691,31955,31906,37058
34440,27748,37309,34893,35713,31096,35051,24788,29889,30633,32389,35953
34054,27651,36993,34447,36086,30594,34847,23448,29656,30280,32198,33819
33676,28244,39001,34713,34740,30066,34413,25579,29014,30604,28854,30122
35472,28302,39691,34742,34793,29560,34223,30202,30867,30980,28972,29336
35392,28119,39472,31719,34236,28815,34941,33528,31519,30571,29310,29072
35016,27889,39145,31546,34250,29424,35309,33042,31559,30575,29285,28772
32490,27271,38757,31449,34670,29618,35520,32323,31775,30540,29324,28899
32730,26845,36939,32233,34528,29931,36102,31522,32410,30808,29352,29940
32703,26261,35545,30895,33908,30206,36288,30978,32622,30832,29559,30124
33001,25526,35687,31190,33382,30346,36324,29990,33136,30868,29571,30067
33140,25429,35515,32522,32934,30735,36437,29867,33412,30699,29597,32209
33124,25142,35878,32786,32867,32270,36335,29726,33044,29971,30214,36580
33420,25017,36008,32652,33092,33674,36319,31150,32434,31369,29890,42251
32655,25216,34775,30725,35367,31440,34900,27058,33454,34429,28973,44072
36196,27783,39461,33167,34491,31270,34564,23979,34069,34170,28667,41644
36826,28236,39642,33282,33911,31243,34918,26549,32901,35302,29983,40519
34505,27847,38382,33345,34424,31008,34539,24174,31961,33885,31715,39991
34343,27391,37127,33207,34611,30735,34381,24199,31780,33583,32005,39367
33923,27385,36462,33251,34948,30474,33914,23510,31471,32907,32124,38184
34519,27689,36183,33734,35496,30237,34051,23394,31031,32250,32236,37769
34612,27887,36228,34309,35947,30605,34313,23104,30650,31774,32447,37056
34473,27981,36225,34303,36000,30429,34453,23240,30169,31063,32791,36686
33651,27849,36825,33825,35566,30143,34644,23641,29673,30838,32792,36400
33589,27980,38856,33525,34113,30298,35416,24256,29677,31671,28090,30052
35844,28703,39718,33705,35143,28821,34289,25845,31380,29026,29712,28825
34508,27887,39160,31326,34185,29113,35144,30500,31867,30529,29484,28457
32792,27405,38550,31185,34848,29696,35835,32028,32015,30989,29769,28787
31373,27024,38256,31377,35134,29990,35765,30949,32591,30811,29985,29506
32609,26731,36229,32089,34810,30361,36293,30707,33091,30991,30020,29925
32884,26523,35549,31140,34647,30338,36335,30480,33200,31007,29860,30264
32830,26209,35293,30580,34203,30370,36332,30076,33445,31143,29809,30268
33113,25758,35205,31260,33450,30601,36481,29666,33771,31223,29805,30305
33150,25585,35167,32057,33287,30868,36459,29476,33649,30726,29731,33648
33047,25498,35333,32070,33342,32530,36302,29978,32841,30917,31087,42293
33280,25607,35532,30128,34845,33399,35113,28372,33465,31772,28937,43727
31528,26709,37275,31373,36923,31519,34484,25773,33461,35758,29353,43475
37118,28361,39513,33864,33892,31319,34539,24719,33890,36674,29401,42542
37049,28263,38870,34355,34815,31116,33917,23985,32534,35613,30448,40546
34588,27574,37652,34127,34542,31010,34018,23965,32104,34351,32063,39799
34500,27502,36790,34025,34805,30695,33610,23808,31719,33729,32070,38948
34608,27721,36214,34295,35372,30450,33365,23698,31533,33406,32057,38395
34794,28054,36287,34664,35723,30372,33775,23210,30828,32225,32131,37251
34699,28165,36301,34538,35612,30386,34417,23322,30230,31409,32580,37088
33675,28209,36177,34030,35720,30157,34263,23540,30142,31065,32817,36956
33846,29144,38010,34509,35785,30140,34668,23339,29102,30860,28896,29835
35977,29491,40615,35222,34925,29604,34626,30859,30910,28936,29280,29118
34293,28214,39527,32230,34143,28527,34641,23139,31468,29124,29414,28901
33384,27923,39452,32763,34341,28989,34697,31248,31753,29672,29248,29127
33326,27802,39000,32040,34377,29245,35100,31308,32009,29739,29284,29264
33220,27590,37498,31715,34682,29465,35746,30739,32265,29924,29248,29760
32551,27278,36759,31805,34985,29595,35907,31107,32517,30213,29096,30056
32340,26666,36062,31735,34494,30195,36275,30379,32720,30465,29684,30140
32576,25845,35781,31664,33535,30856,36438,29960,33091,30712,29700,30229
32839,25771,35818,32473,33343,31186,36741,29630,33406,30447,29858,31994
32746,25732,35676,32838,33584,33229,36680,30337,32864,30267,31253,37587
32848,25914,35783,31106,34661,33343,36687,32350,32190,31252,28245,43505
31583,25959,33631,30447,35941,31154,35159,26640,32885,33840,28850,43298
36099,27788,38929,34065,35184,31151,34393,24290,33455,34293,29395,41021
37283,28393,39255,34375,34493,31132,34817,25513,33014,36761,30004,39372
35605,28238,38781,34209,34319,30850,34165,23703,31748,34525,31287,38332
33521,27457,36105,34151,34775,30328,33782,22868,31376,33719,31865,37700
34444,27761,36013,35010,35278,30197,33740,23302,31147,33388,32307,36587
34702,28176,36278,35818,36010,30803,34293,22493,30190,31828,32559,35135
34725,28372,36546,35730,35366,30682,34875,23610,29630,31190,32655,35049
34050,28390,36713,34879,35579,30392,34798,23030,29567,30893,33013,34416
33800,28275,37445,34715,35417,29824,34966,22818,29216,30758,28489,29893
36596,29207,40573,34963,34609,28726,34429,27454,31258,29098,29623,29893
34805,27929,39080,31713,33402,28035,34575,26900,31681,29675,29915,28410
34882,27949,38947,32191,34268,29448,35668,30982,31954,30221,30261,28777
32315,27375,37974,31768,34968,29722,35811,31223,32276,30091,30211,28708
32072,26746,36827,32182,34736,29964,36069,30949,32561,30344,30198,29565
32306,26646,35911,31621,34437,30235,36444,30603,32840,30491,30110,30209
32295,25962,35771,31670,33700,30615,36663,29846,33026,30488,30046,30327
32712,25538,36357,32781,33398,30799,36756,29790,33276,30506,29945,30304
32289,25443,36504,33099,33421,31747,36836,29492,33527,30049,30246,32059
32822,25420,36475,33110,33668,32922,36744,29070,33309,29179,31042,35703
33081,25645,36489,33082,33552,33274,36537,30045,32848,31788,31217,40465
32444,25654,35332,31753,33735,31273,35494,33084,32720,33830,29234,42111
32114,26750,38472,32588,36708,31256,34488,24719,33521,33824,29238,39787
36214,27896,39252,32406,34019,31179,35265,26745,34366,36096,30500,38464
35535,27920,38727,33049,35275,30795,34407,24684,31841,34589,31414,36952
34366,27760,36408,33003,35472,30418,33995,23582,31757,34329,31937,36619
34397,27718,35711,33082,35562,30275,33989,23959,31201,33540,32407,35789
34576,27981,35528,33921,36290,30126,34216,23528,30529,32476,32428,34960
34779,28180,35551,34082,36049,30237,34758,23496,30523,32329,32757,34902
34320,28276,35475,34388,35902,30145,34865,24454,29984,31519,33300,34504
34035,28285,35926,34253,35785,29853,34682,24073,29435,31771,32788,31907
33649,29337,37886,35601,34915,29524,34766,24195,29520,32416,28780,29962
